"Date","Cancer Site","Stage","Observed Count","Proportion (where stage known)","Proportion of total","Rolling Average","Rolling Proportion","LowerCI (rolling average)","Upper (rolling average)"
2022-09-01,"Bowel","Stage II",668,0.261243644896363,0.206747137109254,653.916666666667,0.207988761662426,NA,NA
2022-09-01,"Bowel","Stage III",828,0.323816973015252,0.256267409470752,811.166666666667,0.258004664970314,NA,NA
2022-09-01,"Bowel","Stage IV",488,0.190848650762612,0.151036830702569,475,0.151081424936387,NA,NA
2022-09-01,"Bowel","Unknown stage",674,NA,0.20860414732281,634.416666666667,0.20178647158609,NA,NA
2022-09-01,"Bowel","Total",3231,NA,NA,3144,1,NA,NA
2022-09-01,"Bowel","TotalKnown",2557,NA,NA,2509.58333333333,NA,NA,NA
2022-09-01,"Bowel","Early stages (I+II)",1241,0.485334376222135,0.384091612503869,1223.41666666667,0.389127438507209,46.7975908023896,50.7058156971451
2022-09-01,"Bowel","Late stages (III+IV)",1316,0.514665623777865,0.407304240173321,1286.16666666667,0.409086089906701,49.2941843028548,53.2024091976104
2022-09-01,"Breast","Stage I",1296,0.409867172675522,0.31960542540074,1379.5,0.339520479110692,NA,NA
2022-09-01,"Breast","Stage II",1384,0.437697659709045,0.341307028360049,1345.16666666667,0.331070410402609,NA,NA
2022-09-01,"Breast","Stage III",357,0.112903225806452,0.088039457459926,318.916666666667,0.0784912935578481,NA,NA
2022-09-01,"Breast","Stage IV",125,0.0395319418089817,0.030826140567201,154.833333333333,0.0381073486883935,NA,NA
2022-09-01,"Breast","Unknown stage",893,NA,0.220221948212084,864.666666666667,0.212810468240458,NA,NA
2022-09-01,"Breast","Total",4055,NA,NA,4063.08333333333,1,NA,NA
2022-09-01,"Breast","TotalKnown",3162,NA,NA,3198.41666666667,NA,NA,NA
2022-09-01,"Breast","Early stages (I+II)",2680,0.847564832384567,0.660912453760789,2724.66666666667,0.670590889513301,83.9147332594307,86.3768103469765
2022-09-01,"Breast","Late stages (III+IV)",482,0.152435167615433,0.118865598027127,473.75,0.116598642246242,13.6231896530235,16.0852667405693
2022-09-01,"Cervical","Stage I",100,0.581395348837209,0.446428571428571,80,0.366832250668705,NA,NA
2022-09-01,"Cervical","Stage II",19,0.11046511627907,0.0848214285714286,23.9166666666667,0.109667558272831,NA,NA
2022-09-01,"Cervical","Stage III",32,0.186046511627907,0.142857142857143,32.5833333333333,0.149407718761941,NA,NA
2022-09-01,"Cervical","Stage IV",21,0.122093023255814,0.09375,23.3333333333333,0.106992739778372,NA,NA
2022-09-01,"Cervical","Unknown stage",52,NA,0.232142857142857,58.25,0.267099732518151,NA,NA
2022-09-01,"Cervical","Total",224,NA,NA,218.083333333333,1,NA,NA
2022-09-01,"Cervical","TotalKnown",172,NA,NA,159.833333333333,NA,NA,NA
2022-09-01,"Cervical","Early stages (I+II)",119,0.691860465116279,0.53125,103.916666666667,0.476499808941536,57.3483349757807,71.9781113073032
2022-09-01,"Cervical","Late stages (III+IV)",53,0.308139534883721,0.236607142857143,55.9166666666667,0.256400458540313,28.0218886926968,42.6516650242193
2022-09-01,"Colon","Stage I",352,0.199320498301246,0.15527128363476,346.833333333333,0.158305123426268,NA,NA
2022-09-01,"Colon","Stage II",505,0.285956964892412,0.222761358623732,492.416666666667,0.224753718002358,NA,NA
2022-09-01,"Colon","Stage III",564,0.319365798414496,0.248786943096603,550.416666666667,0.25122665550949,NA,NA
2022-09-01,"Colon","Stage IV",345,0.195356738391846,0.152183502426114,340.583333333333,0.155452436194896,NA,NA
2022-09-01,"Colon","Unknown stage",501,NA,0.220996912218791,460.666666666667,0.210262066866989,NA,NA
2022-09-01,"Colon","Total",2267,NA,NA,2190.91666666667,1,NA,NA
2022-09-01,"Colon","TotalKnown",1766,NA,NA,1730.25,NA,NA,NA
2022-09-01,"Colon","Early stages (I+II)",857,0.485277463193658,0.378032642258491,839.25,0.383058841428626,46.1555886365777,50.8601397013501
2022-09-01,"Colon","Late stages (III+IV)",909,0.514722536806342,0.400970445522717,891,0.406679091704386,49.1398602986499,53.8444113634223
2022-09-01,"Gynaecological","Stage I",571,0.550626808100289,0.4018296973962,544.416666666667,0.393246252934449,NA,NA
2022-09-01,"Gynaecological","Stage II",84,0.0810028929604629,0.0591133004926108,81.5833333333333,0.0589297538072594,NA,NA
2022-09-01,"Gynaecological","Stage III",218,0.210221793635487,0.153413089373681,211.333333333333,0.152651537952206,NA,NA
2022-09-01,"Gynaecological","Stage IV",164,0.158148505303761,0.115411681914145,149.583333333333,0.108047914283994,NA,NA
2022-09-01,"Gynaecological","Unknown stage",384,NA,0.270232230823364,397.5,0.287124541022091,NA,NA
2022-09-01,"Gynaecological","Total",1421,NA,NA,1384.41666666667,1,NA,NA
2022-09-01,"Gynaecological","TotalKnown",1037,NA,NA,986.916666666667,NA,NA,NA
2022-09-01,"Gynaecological","Early stages (I+II)",655,0.631629701060752,0.460942997888811,626,0.452176006741708,60.3783647276686,66.3772405521707
2022-09-01,"Gynaecological","Late stages (III+IV)",382,0.368370298939248,0.268824771287825,360.916666666667,0.260699452236201,33.6227594478293,39.6216352723314
2022-09-01,"Hodgkin Lymphoma","Stage I",8,0.115942028985507,0.0536912751677852,8.33333333333333,0.056657223796034,NA,NA
2022-09-01,"Hodgkin Lymphoma","Stage II",21,0.304347826086957,0.140939597315436,22.9166666666667,0.155807365439093,NA,NA
2022-09-01,"Hodgkin Lymphoma","Stage III",11,0.159420289855072,0.0738255033557047,14.5833333333333,0.0991501416430595,NA,NA
2022-09-01,"Hodgkin Lymphoma","Stage IV",29,0.420289855072464,0.194630872483221,23.5833333333333,0.160339943342776,NA,NA
2022-09-01,"Hodgkin Lymphoma","Unknown stage",80,NA,0.536912751677852,77.6666666666667,0.528045325779037,NA,NA
2022-09-01,"Hodgkin Lymphoma","Total",149,NA,NA,147.083333333333,1,NA,NA
2022-09-01,"Hodgkin Lymphoma","TotalKnown",69,NA,NA,69.4166666666667,NA,NA,NA
2022-09-01,"Hodgkin Lymphoma","Early stages (I+II)",29,0.420289855072464,0.194630872483221,31.25,0.212464589235127,33.8836359473136,56.6748630305779
2022-09-01,"Hodgkin Lymphoma","Late stages (III+IV)",40,0.579710144927536,0.268456375838926,38.1666666666667,0.259490084985836,43.3251369694221,66.1163640526864
2022-09-01,"Kidney","Stage I",235,0.487551867219917,0.304010349288486,220.333333333333,0.290709180868609,NA,NA
2022-09-01,"Kidney","Stage II",41,0.0850622406639004,0.0530401034928849,33.0833333333333,0.0436503573391974,NA,NA
2022-09-01,"Kidney","Stage III",134,0.278008298755187,0.173350582147477,117.833333333333,0.155470038482683,NA,NA
2022-09-01,"Kidney","Stage IV",72,0.149377593360996,0.093143596377749,76.0833333333333,0.100384826827927,NA,NA
2022-09-01,"Kidney","Unknown stage",291,NA,0.376455368693402,310.583333333333,0.409785596481583,NA,NA
2022-09-01,"Kidney","Total",773,NA,NA,757.916666666667,1,NA,NA
2022-09-01,"Kidney","TotalKnown",482,NA,NA,447.333333333333,NA,NA,NA
2022-09-01,"Kidney","Early stages (I+II)",276,0.572614107883817,0.357050452781371,253.416666666667,0.334359538207807,52.020879206234,61.1669143129764
2022-09-01,"Kidney","Late stages (III+IV)",206,0.427385892116183,0.266494178525226,193.916666666667,0.25585486531061,38.8330856870236,47.979120793766
2022-09-01,"Lung","Stage I",636,0.229106628242075,0.196904024767802,627.083333333333,0.199343028954409,NA,NA
2022-09-01,"Lung","Stage II",206,0.074207492795389,0.0637770897832817,221.166666666667,0.0703064981853824,NA,NA
2022-09-01,"Lung","Stage III",571,0.205691642651297,0.176780185758514,568.25,0.180640546769451,NA,NA
2022-09-01,"Lung","Stage IV",1363,0.490994236311239,0.421981424148607,1284.33333333333,0.408275715913004,NA,NA
2022-09-01,"Lung","Unknown stage",454,NA,0.140557275541796,444.916666666667,0.141434210177753,NA,NA
2022-09-01,"Lung","Total",3230,NA,NA,3145.75,1,NA,NA
2022-09-01,"Lung","TotalKnown",2776,NA,NA,2700.83333333333,NA,NA,NA
2022-09-01,"Lung","Early stages (I+II)",842,0.303314121037464,0.260681114551084,848.25,0.269649527139792,29.6839649709706,33.1827968206208
2022-09-01,"Lung","Late stages (III+IV)",1934,0.696685878962536,0.598761609907121,1852.58333333333,0.588916262682455,66.8172031793792,70.3160350290294
2022-09-01,"Melanoma Skin","Stage I",838,0.662450592885375,0.551315789473684,668.333333333333,0.511512213789145,NA,NA
2022-09-01,"Melanoma Skin","Stage II",346,0.273517786561265,0.227631578947368,306.5,0.23458128707188,NA,NA
2022-09-01,"Melanoma Skin","Stage III",61,0.0482213438735178,0.0401315789473684,59.5,0.0455386185343453,NA,NA
2022-09-01,"Melanoma Skin","Stage IV",20,0.0158102766798419,0.0131578947368421,24.0833333333333,0.0184322979781874,NA,NA
2022-09-01,"Melanoma Skin","Unknown stage",255,NA,0.167763157894737,248.166666666667,0.189935582626443,NA,NA
2022-09-01,"Melanoma Skin","Total",1520,NA,NA,1306.58333333333,1,NA,NA
2022-09-01,"Melanoma Skin","TotalKnown",1265,NA,NA,1058.41666666667,NA,NA,NA
2022-09-01,"Melanoma Skin","Early stages (I+II)",1184,0.93596837944664,0.778947368421053,974.833333333333,0.746093500861024,90.321779646781,93.5796731748764
2022-09-01,"Melanoma Skin","Late stages (III+IV)",81,0.0640316205533597,0.0532894736842105,83.5833333333333,0.0639709165125327,6.4203268251236,9.67822035321903
2022-09-01,"Non-Hodgkin Lymphoma","Stage I",72,0.202816901408451,0.0851063829787234,58.75,0.0708970233306516,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Stage II",45,0.126760563380282,0.0531914893617021,43.0833333333333,0.0519911504424779,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Stage III",88,0.247887323943662,0.104018912529551,77.4166666666667,0.0934231697506034,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Stage IV",150,0.422535211267606,0.177304964539007,148.916666666667,0.179706355591311,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Unknown stage",491,NA,0.580378250591017,500.5,0.603982300884956,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Total",846,NA,NA,828.666666666667,1,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","TotalKnown",355,NA,NA,328.166666666667,NA,NA,NA
2022-09-01,"Non-Hodgkin Lymphoma","Early stages (I+II)",117,0.329577464788732,0.138297872340426,101.833333333333,0.12288817377313,26.2694133020572,36.231504463963
2022-09-01,"Non-Hodgkin Lymphoma","Late stages (III+IV)",238,0.670422535211268,0.281323877068558,226.333333333333,0.273129525341915,63.768495536037,73.7305866979427
2022-09-01,"Oesophageal","Stage I",31,0.0576208178438662,0.0440967283072546,23.9166666666667,0.0330645161290323,NA,NA
2022-09-01,"Oesophageal","Stage II",130,0.241635687732342,0.184921763869132,133.083333333333,0.183986175115207,NA,NA
2022-09-01,"Oesophageal","Stage III",142,0.263940520446097,0.20199146514936,149.583333333333,0.206797235023041,NA,NA
2022-09-01,"Oesophageal","Stage IV",235,0.436802973977695,0.334281650071124,253.416666666667,0.350345622119816,NA,NA
2022-09-01,"Oesophageal","Unknown stage",165,NA,0.234708392603129,163.333333333333,0.225806451612903,NA,NA
2022-09-01,"Oesophageal","Total",703,NA,NA,723.333333333333,1,NA,NA
2022-09-01,"Oesophageal","TotalKnown",538,NA,NA,560,NA,NA,NA
2022-09-01,"Oesophageal","Early stages (I+II)",161,0.299256505576208,0.229018492176387,157,0.21705069124424,24.4748150411151,31.8958994298423
2022-09-01,"Oesophageal","Late stages (III+IV)",377,0.700743494423792,0.536273115220484,403,0.557142857142857,68.1041005701577,75.5251849588849
2022-09-01,"Oesophago-gastric","Stage I",57,0.076510067114094,0.0536723163841808,53.5833333333333,0.0503405621232287,NA,NA
2022-09-01,"Oesophago-gastric","Stage II",156,0.209395973154362,0.146892655367232,166.333333333333,0.156267125968841,NA,NA
2022-09-01,"Oesophago-gastric","Stage III",193,0.259060402684564,0.181732580037665,197.25,0.185312769122367,NA,NA
2022-09-01,"Oesophago-gastric","Stage IV",339,0.45503355704698,0.319209039548023,352.416666666667,0.331089015892899,NA,NA
2022-09-01,"Oesophago-gastric","Unknown stage",317,NA,0.2984934086629,294.833333333333,0.276990526892664,NA,NA
2022-09-01,"Oesophago-gastric","Total",1062,NA,NA,1064.41666666667,1,NA,NA
2022-09-01,"Oesophago-gastric","TotalKnown",745,NA,NA,769.583333333333,NA,NA,NA
2022-09-01,"Oesophago-gastric","Early stages (I+II)",213,0.285906040268456,0.200564971751412,219.916666666667,0.206607688092069,25.4967802662379,31.8681757908818
2022-09-01,"Oesophago-gastric","Late stages (III+IV)",532,0.714093959731544,0.500941619585687,549.666666666667,0.516401785015267,68.1318242091182,74.5032197337621
2022-09-01,"Ovarian","Stage I",103,0.316923076923077,0.202357563850688,95.6666666666667,0.197965166408001,NA,NA
2022-09-01,"Ovarian","Stage II",23,0.0707692307692308,0.0451866404715128,21.75,0.0450077599586136,NA,NA
2022-09-01,"Ovarian","Stage III",105,0.323076923076923,0.206286836935167,103.916666666667,0.21503707535782,NA,NA
2022-09-01,"Ovarian","Stage IV",94,0.289230769230769,0.18467583497053,84.6666666666667,0.175202621141576,NA,NA
2022-09-01,"Ovarian","Unknown stage",184,NA,0.361493123772102,177.25,0.366787377133989,NA,NA
2022-09-01,"Ovarian","Total",509,NA,NA,483.25,1,NA,NA
2022-09-01,"Ovarian","TotalKnown",325,NA,NA,306,NA,NA,NA
2022-09-01,"Ovarian","Early stages (I+II)",126,0.387692307692308,0.2475442043222,117.416666666667,0.242972926366615,33.099025086554,43.9322389226143
2022-09-01,"Ovarian","Late stages (III+IV)",199,0.612307692307692,0.390962671905697,188.583333333333,0.390239696499396,56.0677610773857,66.900974913446
2022-09-01,"Pancreatic","Stage I",62,0.153465346534653,0.0831099195710456,51.0833333333333,0.0672665423022056,NA,NA
2022-09-01,"Pancreatic","Stage II",58,0.143564356435644,0.0777479892761394,61.5833333333333,0.0810929441457259,NA,NA
2022-09-01,"Pancreatic","Stage III",75,0.185643564356436,0.100536193029491,67.8333333333333,0.0893229452430594,NA,NA
2022-09-01,"Pancreatic","Stage IV",209,0.517326732673267,0.280160857908847,231.583333333333,0.304948973993197,NA,NA
2022-09-01,"Pancreatic","Unknown stage",342,NA,0.458445040214477,347.333333333333,0.457368594315813,NA,NA
2022-09-01,"Pancreatic","Total",746,NA,NA,759.416666666667,1,NA,NA
2022-09-01,"Pancreatic","TotalKnown",404,NA,NA,412.083333333333,NA,NA,NA
2022-09-01,"Pancreatic","Early stages (I+II)",120,0.297029702970297,0.160857908847185,112.666666666667,0.148359486447932,23.2614916491412,31.8385640525536
2022-09-01,"Pancreatic","Late stages (III+IV)",284,0.702970297029703,0.380697050938338,299.416666666667,0.394271919236256,68.1614359474464,76.7385083508588
2022-09-01,"Prostate","Stage I",1181,0.379254977520873,0.289887088856161,1127.41666666667,0.283460442507543,NA,NA
2022-09-01,"Prostate","Stage II",481,0.15446371226718,0.118065783014237,486,0.122192423734495,NA,NA
2022-09-01,"Prostate","Stage III",904,0.290301862556198,0.221894943544428,891.333333333333,0.224103251759973,NA,NA
2022-09-01,"Prostate","Stage IV",548,0.175979447655748,0.134511536573392,551.5,0.138660744217231,NA,NA
2022-09-01,"Prostate","Unknown stage",960,NA,0.235640648011782,921.083333333333,0.231583137780758,NA,NA
2022-09-01,"Prostate","Total",4074,NA,NA,3977.33333333333,1,NA,NA
2022-09-01,"Prostate","TotalKnown",3114,NA,NA,3056.25,NA,NA,NA
2022-09-01,"Prostate","Early stages (I+II)",1662,0.533718689788054,0.407952871870398,1613.41666666667,0.405652866242038,51.0184444446802,54.5560076796714
2022-09-01,"Prostate","Late stages (III+IV)",1452,0.466281310211946,0.35640648011782,1442.83333333333,0.362763995977204,45.4439923203286,48.9815555553198
2022-09-01,"Rectal","Stage I",221,0.279393173198483,0.229253112033195,222.666666666667,0.233627699571566,NA,NA
2022-09-01,"Rectal","Stage II",163,0.206068268015171,0.169087136929461,161.5,0.169450030602431,NA,NA
2022-09-01,"Rectal","Stage III",264,0.333754740834387,0.273858921161826,260.75,0.273585730523739,NA,NA
2022-09-01,"Rectal","Stage IV",143,0.18078381795196,0.148340248962656,134.416666666667,0.141033487802745,NA,NA
2022-09-01,"Rectal","Unknown stage",173,NA,0.179460580912863,173.75,0.182303051499519,NA,NA
2022-09-01,"Rectal","Total",964,NA,NA,953.083333333333,1,NA,NA
2022-09-01,"Rectal","TotalKnown",791,NA,NA,779.333333333333,NA,NA,NA
2022-09-01,"Rectal","Early stages (I+II)",384,0.485461441213654,0.398340248962656,384.166666666667,0.403077730173997,45.796298239201,52.7991621726764
2022-09-01,"Rectal","Late stages (III+IV)",407,0.514538558786346,0.422199170124481,395.166666666667,0.414619218326484,47.2008378273236,54.2037017607989
2022-09-01,"Stomach","Stage I",26,0.1256038647343,0.0724233983286908,29.6666666666667,0.0869777669191302,NA,NA
2022-09-01,"Stomach","Stage II",26,0.1256038647343,0.0724233983286908,33.25,0.0974835084290252,NA,NA
2022-09-01,"Stomach","Stage III",51,0.246376811594203,0.142061281337047,47.6666666666667,0.139750794038602,NA,NA
2022-09-01,"Stomach","Stage IV",104,0.502415458937198,0.289693593314763,99,0.290251649157098,NA,NA
2022-09-01,"Stomach","Unknown stage",152,NA,0.423398328690808,131.5,0.385536281456145,NA,NA
2022-09-01,"Stomach","Total",359,NA,NA,341.083333333333,1,NA,NA
2022-09-01,"Stomach","TotalKnown",207,NA,NA,209.583333333333,NA,NA,NA
2022-09-01,"Stomach","Early stages (I+II)",52,0.251207729468599,0.144846796657382,62.9166666666667,0.184461275348155,24.2198144261105,36.5391962048765
2022-09-01,"Stomach","Late stages (III+IV)",155,0.748792270531401,0.431754874651811,146.666666666667,0.4300024431957,63.4608037951235,75.7801855738895
2022-09-01,"Urological excl. prostate","Stage I",429,0.455897980871413,0.272035510462904,411.833333333333,0.267192906574394,NA,NA
2022-09-01,"Urological excl. prostate","Stage II",222,0.235919234856536,0.140773620798985,191.083333333333,0.123972750865052,NA,NA
2022-09-01,"Urological excl. prostate","Stage III",187,0.198724760892667,0.11857958148383,172.166666666667,0.111699826989619,NA,NA
2022-09-01,"Urological excl. prostate","Stage IV",103,0.109458023379384,0.0653138871274572,108.5,0.070393598615917,NA,NA
2022-09-01,"Urological excl. prostate","Unknown stage",636,NA,0.403297400126823,657.75,0.426740916955017,NA,NA
2022-09-01,"Urological excl. prostate","Total",1577,NA,NA,1541.33333333333,1,NA,NA
2022-09-01,"Urological excl. prostate","TotalKnown",941,NA,NA,883.583333333333,NA,NA,NA
2022-09-01,"Urological excl. prostate","Early stages (I+II)",651,0.691817215727949,0.41280913126189,602.916666666667,0.391165657439446,65.0923675600289,71.2205687979704
2022-09-01,"Urological excl. prostate","Late stages (III+IV)",290,0.308182784272051,0.183893468611287,280.666666666667,0.182093425605536,28.7794312020296,34.9076324399711
2022-09-01,"Uterine","Stage I",368,0.681481481481481,0.534883720930233,368.75,0.539831645724045,NA,NA
2022-09-01,"Uterine","Stage II",42,0.0777777777777778,0.061046511627907,35.9166666666667,0.0525802122727827,NA,NA
2022-09-01,"Uterine","Stage III",81,0.15,0.117732558139535,74.8333333333333,0.109552275222642,NA,NA
2022-09-01,"Uterine","Stage IV",49,0.0907407407407407,0.0712209302325581,41.5833333333333,0.0608759302183726,NA,NA
2022-09-01,"Uterine","Unknown stage",148,NA,0.215116279069767,162,0.237159936562157,NA,NA
2022-09-01,"Uterine","Total",688,NA,NA,683.083333333333,1,NA,NA
2022-09-01,"Uterine","TotalKnown",540,NA,NA,521.083333333333,NA,NA,NA
2022-09-01,"Uterine","Early stages (I+II)",410,0.759259259259259,0.595930232558139,404.666666666667,0.592411857996828,73.8873004654549,81.0253278402433
